Season,Date,Referee,HomeTeam,AwayTeam,FullTime,HalfTime,HomeGoals,HomeGoalsHalftime,HomeShots,HomeShotsOnTarget,HomeCorners,HomeFouls,HomeYellowCards,HomeRedCards,AwayGoals,AwayGoalsHalftime,AwayShots,AwayShotsOnTarget,AwayCorners,AwayFouls,AwayYellowCards,AwayRedCards
2017/18,2018-03-10,4,11,32,Draw,Draw,0,0,30,4,12,9,2,0,0,0,0,0,0,9,3,1
2017/18,2018-03-10,25,33,29,HomeWin,HomeWin,2,2,5,2,1,10,2,0,1,0,14,2,13,16,1,0
2017/18,2018-03-10,32,3,34,HomeWin,HomeWin,3,2,7,5,2,10,0,0,0,0,6,2,6,10,2,0
2017/18,2018-03-10,18,6,23,AwayWin,Draw,1,1,6,2,7,6,1,0,4,1,14,6,6,7,3,0
2017/18,2018-03-10,15,13,24,AwayWin,Draw,0,0,13,4,5,13,2,0,3,0,7,4,1,7,2,0
2017/18,2018-03-11,6,2,5,HomeWin,HomeWin,3,1,11,7,4,12,2,0,0,0,11,4,9,9,1,0
2017/18,2018-03-11,23,35,25,AwayWin,Draw,1,1,14,3,4,10,1,0,4,1,12,8,5,7,1,0
2017/18,2018-03-12,27,19,36,AwayWin,AwayWin,0,0,3,0,3,6,1,0,2,1,17,6,10,8,0,0
2017/18,2018-03-17,28,35,6,HomeWin,Draw,2,0,17,5,3,6,1,0,1,0,11,6,2,9,2,0
2017/18,2018-03-17,23,11,22,AwayWin,AwayWin,0,0,6,2,4,11,3,0,2,1,17,6,7,12,2,0
2017/18,2018-03-17,35,29,5,HomeWin,HomeWin,5,2,13,10,6,5,1,0,0,0,4,1,1,4,0,0
2017/18,2018-03-17,6,19,17,AwayWin,Draw,1,0,9,4,1,13,1,1,2,0,17,9,9,12,1,0
2017/18,2018-03-31,19,15,23,AwayWin,Draw,0,0,15,3,6,11,2,0,2,0,6,4,1,13,4,1
2017/18,2018-03-31,31,22,29,AwayWin,HomeWin,1,1,6,3,4,6,2,0,2,0,16,6,6,8,2,0
2017/18,2018-03-31,21,17,36,AwayWin,AwayWin,1,0,6,2,2,10,0,0,3,3,18,4,11,8,0,0
2017/18,2018-03-31,18,33,32,HomeWin,HomeWin,2,2,11,5,3,5,0,0,0,0,3,2,3,13,0,0
2017/18,2018-03-31,6,3,11,HomeWin,Draw,1,0,18,3,3,9,1,0,0,0,4,0,3,10,4,0
2017/18,2018-03-31,32,5,35,Draw,Draw,2,1,16,5,7,16,4,0,2,1,13,6,4,6,0,0
2017/18,2018-03-31,14,6,24,AwayWin,AwayWin,1,0,8,3,1,12,1,0,2,1,11,4,6,9,3,0
2017/18,2018-03-31,27,13,34,HomeWin,HomeWin,3,3,13,5,5,9,0,0,0,0,9,0,9,16,3,0
2017/18,2018-04-01,25,2,19,HomeWin,Draw,3,0,24,11,6,9,1,0,0,0,8,2,5,13,2,0
2017/18,2018-04-01,32,1,25,AwayWin,Draw,1,1,14,4,5,4,0,0,3,1,12,7,5,11,1,0
2017/18,2018-04-07,27,35,22,Draw,Draw,2,0,20,5,11,8,2,0,2,0,13,6,3,9,2,0
2017/18,2018-04-07,35,15,11,Draw,Draw,1,1,13,4,5,13,1,1,1,1,14,5,3,7,0,0
2017/18,2018-04-07,4,17,29,Draw,Draw,0,0,6,1,3,12,0,0,0,0,10,3,2,7,0,0
2017/18,2018-04-07,16,23,3,AwayWin,AwayWin,1,0,8,1,7,7,1,0,2,1,8,4,5,14,3,0
2017/18,2018-04-07,6,36,33,AwayWin,HomeWin,2,2,20,6,8,17,6,0,3,0,5,4,4,9,3,0
2017/18,2018-04-07,28,19,25,AwayWin,Draw,1,0,10,4,6,19,4,0,2,0,15,4,3,8,3,0
2017/18,2018-04-07,21,5,24,AwayWin,Draw,1,0,14,5,11,18,2,0,2,0,7,4,1,12,2,0
2017/18,2018-04-07,24,6,32,Draw,Draw,1,0,15,3,5,15,3,0,1,0,7,1,1,5,2,0
2017/18,2018-04-08,32,2,34,HomeWin,HomeWin,3,2,13,7,8,11,2,1,2,1,15,8,6,7,1,1
2017/18,2018-04-08,11,1,13,Draw,HomeWin,1,1,23,6,10,7,0,0,1,0,5,2,6,11,1,0
2017/18,2018-04-14,6,24,23,HomeWin,HomeWin,2,2,8,3,4,9,2,0,1,0,15,6,8,10,1,0
2017/18,2018-04-14,32,22,15,HomeWin,HomeWin,3,3,15,8,5,12,3,0,2,2,12,3,6,16,2,0
2017/18,2018-04-14,25,11,5,HomeWin,Draw,1,0,9,1,9,9,2,0,0,0,4,2,6,8,2,0
2017/18,2018-04-14,19,29,35,HomeWin,HomeWin,3,1,20,7,7,9,1,0,0,0,6,1,5,9,1,0
2017/18,2018-04-14,23,34,1,AwayWin,HomeWin,2,1,10,7,4,13,5,0,3,0,17,5,7,14,3,0
2017/18,2018-04-14,15,32,17,Draw,AwayWin,1,0,17,7,6,10,1,0,1,1,12,3,3,11,1,0
2017/18,2018-04-14,27,25,36,AwayWin,AwayWin,1,1,8,3,5,11,3,0,3,2,17,6,7,12,4,0
2017/18,2018-04-15,21,33,6,AwayWin,Draw,0,0,14,4,4,8,1,0,1,0,10,4,4,13,1,0
2017/18,2018-04-15,35,3,2,HomeWin,Draw,2,1,8,4,2,11,1,0,1,1,15,3,5,9,0,0
2017/18,2018-04-16,4,13,19,Draw,Draw,1,0,18,6,10,15,2,0,1,0,11,7,1,21,3,0
2017/18,2018-04-17,11,15,25,Draw,Draw,1,0,8,5,3,6,1,0,1,0,16,6,4,5,0,0
2017/18,2018-04-18,28,35,33,AwayWin,AwayWin,0,0,13,2,8,9,3,0,2,1,13,4,5,8,1,0
2017/18,2018-04-19,18,24,1,AwayWin,AwayWin,1,0,5,2,3,9,1,0,2,1,16,5,2,11,0,0
2017/18,2018-04-19,24,23,34,Draw,Draw,0,0,11,3,11,10,0,0,0,0,6,2,3,10,0,0
2017/18,2018-04-21,19,5,22,Draw,Draw,0,0,14,4,4,17,3,0,0,0,6,1,3,13,5,0
2017/18,2018-04-21,16,6,29,Draw,AwayWin,2,0,13,6,7,12,0,0,2,1,9,3,4,5,1,0
2017/18,2018-04-22,15,2,13,HomeWin,Draw,4,0,20,8,8,11,3,0,1,0,11,4,6,9,2,0
2017/18,2018-04-22,25,36,32,HomeWin,HomeWin,5,2,19,12,5,6,0,0,0,0,4,1,1,8,1,0
2017/18,2018-04-22,23,19,24,Draw,HomeWin,1,1,8,3,3,15,2,0,1,0,16,7,8,5,1,0
2017/18,2018-04-23,18,17,3,HomeWin,Draw,1,0,9,1,4,10,2,0,0,0,9,2,6,11,1,0
2017/18,2018-04-28,24,24,15,Draw,Draw,0,0,10,4,3,5,0,0,0,0,9,1,4,17,2,0
2017/18,2018-04-28,23,22,23,HomeWin,HomeWin,5,2,15,9,8,11,1,0,0,0,6,1,2,9,1,1
2017/18,2018-04-28,14,11,17,AwayWin,AwayWin,0,0,9,2,4,9,1,0,2,1,7,5,3,8,0,0
2017/18,2018-04-28,32,29,19,Draw,Draw,0,0,20,2,9,7,1,0,0,0,5,1,2,14,2,0
2017/18,2018-04-28,12,3,6,AwayWin,AwayWin,0,0,17,2,5,8,1,0,1,1,9,2,1,13,3,0
2017/18,2018-04-28,35,34,35,HomeWin,Draw,2,1,14,6,5,12,5,0,1,1,14,7,8,11,1,0
2017/18,2018-04-28,27,32,1,AwayWin,AwayWin,0,0,10,3,1,13,1,0,1,1,11,3,2,9,1,0
2017/18,2018-04-29,11,33,2,HomeWin,HomeWin,2,1,17,3,9,12,0,0,1,0,8,3,0,7,1,0
2017/18,2018-04-29,31,13,36,AwayWin,AwayWin,1,1,4,1,0,5,0,0,4,2,19,7,7,11,1,0
2017/18,2018-04-30,4,25,5,HomeWin,HomeWin,2,1,13,3,4,11,1,0,0,0,13,5,0,10,0,0
2017/18,2018-05-04,25,15,33,HomeWin,Draw,1,0,11,4,5,5,2,0,0,0,16,3,6,3,0,0
2017/18,2018-05-05,11,35,32,HomeWin,HomeWin,1,1,13,5,11,10,1,0,0,0,12,3,6,10,4,0
2017/18,2018-05-05,27,17,34,Draw,Draw,1,0,9,3,3,14,2,0,1,0,11,5,4,12,4,1
2017/18,2018-05-05,19,23,13,AwayWin,AwayWin,0,0,13,2,8,8,1,0,2,1,13,3,3,9,2,0
2017/18,2018-05-05,6,19,22,AwayWin,HomeWin,1,1,7,2,1,18,5,0,2,0,13,2,7,12,2,0
2017/18,2018-05-05,24,5,3,HomeWin,HomeWin,2,2,11,8,2,9,2,0,1,0,9,1,5,11,1,0
2017/18,2018-05-05,8,6,25,HomeWin,Draw,1,0,9,1,5,13,4,0,0,0,18,5,9,12,1,0
2017/18,2018-05-06,32,2,24,HomeWin,HomeWin,5,2,16,8,4,6,0,0,0,0,6,2,5,7,1,0
2017/18,2018-05-06,35,1,29,HomeWin,HomeWin,1,1,12,4,3,12,3,0,0,0,10,5,1,9,2,0
2017/18,2018-05-06,23,36,11,Draw,Draw,0,0,15,2,10,9,0,0,0,0,5,3,1,4,3,0
2017/18,2018-05-08,4,32,34,AwayWin,Draw,0,0,11,3,7,7,2,0,1,0,13,8,6,15,1,0
2017/18,2018-05-09,15,1,11,Draw,Draw,1,0,22,5,9,7,0,0,1,0,3,2,0,10,1,0
2017/18,2018-05-09,28,23,2,HomeWin,HomeWin,3,1,19,10,6,7,2,0,1,0,14,7,6,12,2,1
2017/18,2018-05-09,21,36,15,HomeWin,HomeWin,3,2,19,7,4,5,0,0,1,1,6,3,3,7,1,0
2017/18,2018-05-09,31,25,3,HomeWin,Draw,1,0,11,7,6,10,2,0,0,0,14,3,4,8,3,0
2017/18,2018-05-10,27,13,33,Draw,Draw,0,0,9,2,1,12,1,0,0,0,16,6,6,12,1,0
2017/18,2018-05-13,21,24,35,AwayWin,HomeWin,1,1,12,4,7,14,0,0,2,0,16,5,8,9,0,0
2017/18,2018-05-13,27,22,6,HomeWin,Draw,2,0,11,5,4,10,2,0,0,0,7,1,2,11,3,0
2017/18,2018-05-13,4,11,2,AwayWin,AwayWin,0,0,18,3,7,11,1,0,1,1,9,4,4,7,0,0
2017/18,2018-05-13,11,29,15,HomeWin,HomeWin,4,2,22,11,7,3,0,0,0,0,2,1,3,6,0,0
2017/18,2018-05-13,15,33,5,HomeWin,HomeWin,1,1,7,1,6,6,4,0,0,0,7,3,5,11,0,0
2017/18,2018-05-13,6,3,1,HomeWin,HomeWin,3,1,16,6,4,11,0,0,0,0,6,2,2,10,1,0
2017/18,2018-05-13,32,34,36,AwayWin,Draw,0,0,8,3,1,8,3,0,1,0,13,2,12,10,1,0
2017/18,2018-05-13,35,32,19,AwayWin,AwayWin,1,1,26,11,6,12,1,0,2,2,8,5,0,9,2,0
2017/18,2018-05-13,25,25,23,HomeWin,AwayWin,5,1,14,6,4,9,1,0,4,2,16,9,4,13,2,0
2017/18,2018-05-13,28,13,17,HomeWin,HomeWin,3,1,15,4,6,10,0,0,1,0,14,7,6,13,1,0
2018/19,2018-08-10,32,33,23,HomeWin,HomeWin,2,1,8,6,2,11,2,0,1,0,13,4,5,8,1,0
2018/19,2018-08-11,11,35,7,HomeWin,HomeWin,2,1,12,4,7,11,1,0,0,0,10,1,4,9,1,0
2018/19,2018-08-11,23,16,22,AwayWin,AwayWin,0,0,15,6,5,9,1,0,2,1,10,9,5,11,2,0
2018/19,2018-08-11,19,11,1,AwayWin,AwayWin,0,0,6,1,2,9,2,0,3,2,13,4,5,8,1,0
2018/19,2018-08-11,6,3,25,AwayWin,AwayWin,1,1,15,2,3,11,2,0,2,2,15,5,5,12,2,0
2018/19,2018-08-11,27,5,15,HomeWin,HomeWin,2,1,19,5,8,10,2,0,0,0,6,0,2,16,2,0
2018/19,2018-08-11,25,8,17,Draw,Draw,2,1,11,4,3,8,0,0,2,1,6,5,6,7,1,1
2018/19,2018-08-12,4,2,36,AwayWin,AwayWin,0,0,9,3,2,11,2,0,2,1,17,8,9,14,2,0
2018/19,2018-08-12,35,29,13,HomeWin,HomeWin,4,2,18,8,5,14,1,0,0,0,5,2,4,9,2,0
2018/19,2018-08-12,28,34,24,Draw,Draw,0,0,18,3,8,10,0,0,0,0,16,6,5,9,1,0
2018/19,2018-08-18,25,7,3,Draw,Draw,0,0,12,1,5,14,2,0,0,0,12,6,5,16,2,1
2018/19,2018-08-18,6,1,2,HomeWin,Draw,3,2,24,11,5,12,0,0,2,2,15,6,1,9,2,0
2018/19,2018-08-18,15,17,34,HomeWin,HomeWin,2,2,13,7,2,8,0,0,1,0,15,4,5,20,5,0
2018/19,2018-08-18,23,23,8,HomeWin,HomeWin,2,2,6,2,1,10,2,1,0,0,11,3,9,8,1,0
2018/19,2018-08-18,35,25,16,HomeWin,HomeWin,3,1,25,11,5,9,0,0,1,0,10,3,2,5,0,0
2018/19,2018-08-18,16,13,35,AwayWin,HomeWin,1,1,11,5,6,14,6,0,2,0,12,5,4,10,2,0
2018/19,2018-08-19,11,15,33,HomeWin,HomeWin,3,3,6,3,3,16,1,0,2,1,9,3,5,13,1,0
2018/19,2018-08-19,21,24,5,AwayWin,Draw,1,1,8,3,5,8,1,0,3,1,9,6,2,19,2,0
2018/19,2018-08-19,32,36,11,HomeWin,HomeWin,6,3,32,14,10,9,0,0,1,1,5,1,3,4,2,0
2018/19,2018-08-20,4,22,29,AwayWin,AwayWin,0,0,8,2,6,6,1,1,2,1,16,6,7,13,1,0
2018/19,2018-08-25,28,2,13,HomeWin,Draw,3,1,17,10,10,16,1,0,1,1,13,5,2,13,3,0
2018/19,2018-08-25,14,35,17,Draw,Draw,2,0,17,5,6,12,0,1,2,0,11,3,2,10,3,1
2018/19,2018-08-25,4,11,7,Draw,Draw,0,0,5,1,7,8,0,1,0,0,14,4,7,10,1,0
2018/19,2018-08-25,19,29,15,HomeWin,HomeWin,1,1,22,8,8,8,1,0,0,0,6,2,5,14,1,0
2018/19,2018-08-25,27,34,23,AwayWin,Draw,1,0,11,5,10,13,1,1,2,0,8,5,3,11,1,0
2018/19,2018-08-25,6,8,36,Draw,Draw,1,0,11,2,5,13,1,0,1,0,18,6,9,8,2,0
2018/19,2018-08-26,12,16,24,HomeWin,HomeWin,4,3,25,12,6,11,2,0,2,2,12,2,4,8,1,0
2018/19,2018-08-26,21,3,1,AwayWin,Draw,1,0,6,2,4,16,3,0,2,0,15,3,5,8,1,0
2018/19,2018-08-26,35,5,22,HomeWin,Draw,2,0,13,5,6,14,4,0,1,0,9,3,3,11,2,0
2018/19,2018-08-27,25,33,25,AwayWin,Draw,0,0,23,5,5,11,2,0,3,0,9,5,2,16,4,0
2018/19,2018-09-01,14,15,16,Draw,AwayWin,2,0,15,5,7,12,3,0,2,1,10,5,1,14,3,0
2018/19,2018-09-01,15,1,35,HomeWin,Draw,2,0,24,6,7,10,2,0,0,0,8,1,6,7,2,0
2018/19,2018-09-01,6,22,34,AwayWin,Draw,0,0,20,6,7,11,1,0,2,0,19,6,4,12,1,0
2018/19,2018-09-01,16,17,11,Draw,Draw,1,1,11,1,4,13,3,0,1,1,9,6,3,14,3,0
2018/19,2018-09-01,21,23,29,AwayWin,AwayWin,1,0,12,5,4,9,3,0,2,2,10,4,4,12,2,0
2018/19,2018-09-01,11,36,3,HomeWin,Draw,2,1,24,8,4,5,0,0,1,1,3,2,0,13,0,0
2018/19,2018-09-01,19,13,8,AwayWin,Draw,0,0,13,3,4,10,2,0,1,0,15,6,4,11,1,0
2018/19,2018-09-02,27,24,33,AwayWin,AwayWin,0,0,9,2,2,7,2,0,2,2,21,9,5,13,3,1
2018/19,2018-09-02,35,7,2,AwayWin,Draw,2,1,14,3,3,12,3,0,3,1,17,11,9,14,4,0
2018/19,2018-09-02,32,5,25,HomeWin,Draw,2,0,7,3,3,9,2,0,1,0,11,2,10,8,1,0
2018/19,2018-09-15,25,35,23,HomeWin,HomeWin,4,3,10,5,4,13,3,0,2,0,14,8,6,15,2,1
2018/19,2018-09-15,27,1,7,HomeWin,HomeWin,4,2,18,7,5,8,0,0,1,1,6,2,4,10,0,0
2018/19,2018-09-15,15,11,22,AwayWin,AwayWin,0,0,15,2,5,11,1,0,1,1,7,2,3,17,2,0
2018/19,2018-09-15,16,36,16,HomeWin,HomeWin,3,2,28,9,10,7,0,0,0,0,9,3,4,7,0,0
2018/19,2018-09-15,14,3,2,AwayWin,Draw,1,0,4,2,10,13,0,0,2,0,12,2,4,11,0,0
2018/19,2018-09-15,4,25,29,AwayWin,AwayWin,1,0,11,3,5,17,0,0,2,1,17,10,4,16,0,0
2018/19,2018-09-15,23,5,33,AwayWin,AwayWin,1,0,14,5,6,9,2,0,2,2,9,6,8,11,1,1
2018/19,2018-09-16,6,17,13,AwayWin,AwayWin,1,1,16,4,4,15,2,0,3,2,9,4,2,12,5,0
2018/19,2018-09-16,32,8,24,HomeWin,Draw,1,0,30,7,8,10,2,0,0,0,7,2,2,9,4,0
2018/19,2018-09-17,35,34,15,Draw,HomeWin,2,1,14,5,1,10,2,0,2,0,12,4,4,13,3,0
2018/19,2018-09-22,19,15,25,AwayWin,AwayWin,1,0,8,4,5,15,2,0,2,1,16,7,7,9,1,0
2018/19,2018-09-22,35,24,35,HomeWin,HomeWin,4,2,12,5,3,17,2,0,0,0,19,5,8,6,0,0
2018/19,2018-09-22,4,7,36,AwayWin,AwayWin,0,0,2,2,1,6,1,0,5,3,21,10,9,4,1,0
2018/19,2018-09-22,32,22,3,Draw,Draw,0,0,16,4,9,8,1,0,0,0,6,3,5,11,1,0
2018/19,2018-09-22,6,16,5,Draw,AwayWin,1,0,15,3,8,11,2,0,1,1,11,6,8,9,1,0
2018/19,2018-09-22,12,23,11,HomeWin,Draw,3,1,18,8,3,10,2,0,1,1,9,2,1,16,1,0
2018/19,2018-09-22,21,29,34,HomeWin,HomeWin,3,3,12,4,5,7,0,0,0,0,7,1,4,10,2,0
2018/19,2018-09-22,11,33,8,Draw,HomeWin,1,1,15,6,5,5,1,0,1,0,11,8,4,17,1,0
2018/19,2018-09-23,27,2,17,HomeWin,Draw,2,0,9,5,5,17,2,0,0,0,9,6,9,12,1,0
2018/19,2018-09-23,23,13,1,Draw,Draw,0,0,6,1,1,11,2,0,0,0,17,6,8,9,1,0
2018/19,2018-09-29,35,2,5,HomeWin,Draw,2,0,9,2,6,11,2,0,0,0,13,4,6,17,2,0
2018/19,2018-09-29,32,1,29,Draw,HomeWin,1,1,10,4,4,7,0,0,1,0,13,6,4,9,2,0
2018/19,2018-09-29,24,17,16,HomeWin,Draw,3,0,19,6,12,13,0,0,0,0,6,0,1,13,3,0
2018/19,2018-09-29,25,11,25,AwayWin,AwayWin,0,0,9,5,3,17,2,0,2,2,10,6,0,16,2,0
2018/19,2018-09-29,15,36,15,HomeWin,HomeWin,2,1,28,8,10,4,0,0,0,0,4,1,3,10,3,0
2018/19,2018-09-29,1,3,23,AwayWin,AwayWin,0,0,6,1,5,11,0,0,2,1,12,5,9,5,0,0
2018/19,2018-09-29,4,13,33,HomeWin,HomeWin,3,2,8,3,4,12,0,0,1,0,9,4,9,12,1,0
2018/19,2018-09-29,16,8,34,HomeWin,Draw,2,0,14,6,8,11,3,0,0,0,17,6,6,7,1,0
2018/19,2018-09-30,6,7,24,AwayWin,Draw,1,0,19,5,10,11,1,0,2,0,3,2,2,15,3,0
2018/19,2018-10-01,23,35,22,HomeWin,HomeWin,2,1,11,5,3,9,3,0,1,0,10,2,3,12,4,0
2018/19,2018-10-05,11,15,13,HomeWin,HomeWin,1,1,9,4,2,12,3,0,0,0,17,4,9,8,2,0
2018/19,2018-10-06,19,24,11,Draw,HomeWin,1,1,6,3,1,8,2,0,1,0,19,2,10,11,2,0
2018/19,2018-10-06,4,22,8,AwayWin,Draw,0,0,11,4,6,11,3,0,1,0,7,2,3,13,4,0
2018/19,2018-10-06,32,23,17,AwayWin,Draw,1,1,8,2,2,10,2,1,2,1,17,8,10,11,1,0
2018/19,2018-10-06,35,33,3,HomeWin,AwayWin,3,0,18,10,10,16,2,0,2,2,13,8,6,8,2,0
2018/19,2018-10-06,23,25,7,HomeWin,HomeWin,1,1,19,7,6,7,2,0,0,0,8,6,2,11,1,1
2018/19,2018-10-06,27,5,35,AwayWin,AwayWin,0,0,14,2,10,11,3,1,4,3,10,7,7,9,1,0
2018/19,2018-10-07,21,16,2,AwayWin,Draw,1,1,21,4,4,11,2,0,5,1,9,7,2,12,0,0
2018/19,2018-10-07,6,29,36,Draw,Draw,0,0,7,2,2,10,1,0,0,0,6,2,6,10,3,0
2018/19,2018-10-07,25,34,1,AwayWin,AwayWin,0,0,15,6,4,13,6,0,3,1,21,6,12,11,0,0
2018/19,2018-10-20,14,35,34,Draw,Draw,0,0,10,2,6,10,1,0,0,0,8,4,4,14,2,0
2018/19,2018-10-20,11,7,16,HomeWin,Draw,4,2,22,5,4,15,3,0,2,2,9,4,4,16,3,0
2018/19,2018-10-20,23,1,33,Draw,HomeWin,2,1,21,6,5,9,2,0,2,0,7,4,3,17,5,0
2018/19,2018-10-20,4,11,29,AwayWin,AwayWin,0,0,13,1,2,9,0,0,1,1,11,2,4,6,2,0
2018/19,2018-10-20,27,36,24,HomeWin,HomeWin,5,1,24,10,10,11,2,0,0,0,5,0,1,5,2,0
2018/19,2018-10-20,32,3,15,AwayWin,AwayWin,0,0,27,6,10,13,0,0,1,1,8,2,2,17,2,0
2018/19,2018-10-20,6,13,25,AwayWin,AwayWin,0,0,13,4,10,8,3,0,1,1,10,2,6,10,0,0
2018/19,2018-10-20,15,8,5,AwayWin,AwayWin,0,0,10,1,8,23,3,0,2,2,9,3,2,13,1,0
2018/19,2018-10-21,35,17,22,HomeWin,Draw,2,0,20,4,10,13,2,0,0,0,7,3,5,17,1,0
2018/19,2018-10-22,19,2,23,HomeWin,Draw,3,1,19,6,6,10,2,0,1,1,8,2,4,10,2,0
2018/19,2018-10-27,35,15,8,HomeWin,Draw,1,0,2,1,1,11,3,0,0,0,25,7,10,8,0,0
2018/19,2018-10-27,32,16,35,AwayWin,AwayWin,0,0,11,1,5,16,2,1,3,1,12,5,5,3,1,0
2018/19,2018-10-27,4,23,13,Draw,AwayWin,1,0,21,7,8,17,1,0,1,1,11,3,0,5,1,1
2018/19,2018-10-27,16,29,7,HomeWin,HomeWin,4,1,19,7,8,6,0,0,1,0,2,1,0,4,0,0
2018/19,2018-10-27,19,34,3,Draw,Draw,0,0,22,4,7,9,0,0,0,0,6,0,2,12,1,0
2018/19,2018-10-27,23,5,11,HomeWin,HomeWin,3,2,12,6,3,9,1,0,0,0,13,7,3,13,2,0
2018/19,2018-10-28,25,24,1,AwayWin,AwayWin,0,0,7,1,4,14,4,0,4,1,24,8,4,10,2,0
2018/19,2018-10-28,6,22,2,Draw,HomeWin,2,1,16,3,6,10,1,0,2,0,7,2,4,16,2,0
2018/19,2018-10-28,27,33,17,HomeWin,HomeWin,2,1,14,10,8,15,2,0,1,0,14,6,4,12,1,0
2018/19,2018-10-29,11,25,36,AwayWin,AwayWin,0,0,4,1,3,13,2,0,1,1,13,6,6,13,2,0
2018/19,2018-11-03,32,2,29,Draw,Draw,1,0,12,4,5,7,1,0,1,0,13,4,8,7,1,0
2018/19,2018-11-03,21,35,33,AwayWin,Draw,1,1,18,7,9,12,4,0,2,1,18,8,5,12,3,0
2018/19,2018-11-03,14,7,23,AwayWin,Draw,0,0,11,2,6,13,2,0,1,0,13,5,12,12,2,0
2018/19,2018-11-03,12,17,15,HomeWin,Draw,3,1,14,3,6,9,0,0,1,1,5,3,4,17,1,0
2018/19,2018-11-03,25,3,5,HomeWin,Draw,1,0,10,2,8,12,1,0,0,0,16,1,9,11,5,0
2018/19,2018-11-03,24,13,24,HomeWin,Draw,4,1,22,10,10,7,1,0,2,1,6,3,4,9,4,0
2018/19,2018-11-03,23,8,25,AwayWin,AwayWin,2,0,16,7,5,11,1,0,3,2,10,8,1,8,2,0
2018/19,2018-11-04,4,1,22,HomeWin,HomeWin,3,1,15,6,4,6,0,0,1,0,7,2,2,13,1,0
2018/19,2018-11-04,15,36,34,HomeWin,HomeWin,6,4,18,8,4,14,1,0,1,1,12,6,4,9,1,0
2018/19,2018-11-05,35,11,16,HomeWin,HomeWin,1,1,10,2,5,11,1,0,0,0,7,1,4,8,2,0
2018/19,2018-11-10,6,7,15,HomeWin,Draw,2,1,20,6,4,7,2,0,1,1,7,3,1,21,1,1
2018/19,2018-11-10,27,22,25,AwayWin,Draw,0,0,11,4,10,12,1,0,1,0,11,2,6,9,1,0
2018/19,2018-11-10,19,11,13,Draw,HomeWin,1,1,15,7,5,9,1,0,1,0,12,5,6,8,1,0
2018/19,2018-11-10,23,23,24,Draw,Draw,0,0,22,5,12,13,2,0,0,0,6,1,1,10,0,0
2018/19,2018-11-10,14,3,35,HomeWin,HomeWin,2,2,18,6,7,9,2,0,1,1,14,4,10,11,1,0
2018/19,2018-11-10,1,34,5,Draw,HomeWin,1,1,14,4,7,13,3,0,1,0,12,6,6,13,2,0
2018/19,2018-11-11,16,2,8,Draw,AwayWin,1,0,10,3,11,9,2,0,1,1,12,5,2,16,2,0
2018/19,2018-11-11,11,1,17,Draw,Draw,0,0,15,4,5,7,4,0,0,0,6,1,5,11,3,0
2018/19,2018-11-11,21,29,16,HomeWin,HomeWin,2,1,20,7,6,11,1,0,0,0,8,3,3,9,1,0
2018/19,2018-11-11,35,36,33,HomeWin,HomeWin,3,1,17,5,5,12,1,0,1,0,6,1,1,12,1,0
2018/19,2018-11-24,19,15,23,Draw,HomeWin,1,1,14,3,6,10,3,0,1,0,8,3,1,7,1,1
2018/19,2018-11-24,21,17,7,HomeWin,Draw,1,0,16,8,7,12,0,0,0,0,7,1,3,13,3,0
2018/19,2018-11-24,4,16,34,HomeWin,HomeWin,3,2,10,5,2,10,2,0,2,1,19,8,5,6,3,0
2018/19,2018-11-24,15,33,22,Draw,Draw,0,0,12,5,10,13,1,0,0,0,13,2,3,12,2,0
2018/19,2018-11-24,6,25,1,HomeWin,HomeWin,3,2,18,9,4,19,0,0,1,0,13,2,4,12,3,0
2018/19,2018-11-24,27,5,29,AwayWin,Draw,0,0,5,1,5,12,0,0,3,0,10,7,5,13,0,1
2018/19,2018-11-24,32,13,36,AwayWin,AwayWin,0,0,9,1,8,6,0,0,4,3,9,6,1,3,0,0
2018/19,2018-11-25,25,35,2,AwayWin,Draw,1,1,11,5,5,6,2,0,2,1,20,4,8,9,1,0
2018/19,2018-11-25,11,8,11,AwayWin,AwayWin,0,0,12,3,3,9,1,0,2,1,14,6,5,8,2,0
2018/19,2018-11-26,35,24,3,AwayWin,AwayWin,1,1,14,4,5,6,0,0,2,2,17,3,5,11,1,0
2018/19,2018-11-30,32,7,8,HomeWin,AwayWin,2,0,17,3,7,3,1,0,1,1,15,4,6,12,2,0
2018/19,2018-12-01,14,22,24,HomeWin,HomeWin,2,1,29,9,10,9,1,0,0,0,4,0,2,10,1,0
2018/19,2018-12-01,4,11,15,AwayWin,Draw,1,1,7,2,2,10,0,1,2,1,14,6,6,12,2,0
2018/19,2018-12-01,28,23,5,HomeWin,HomeWin,2,2,7,3,4,7,2,0,0,0,8,0,8,6,1,1
2018/19,2018-12-01,16,36,35,HomeWin,Draw,3,1,16,6,8,9,0,0,1,1,4,1,4,3,0,0
2018/19,2018-12-01,21,3,13,AwayWin,AwayWin,0,0,16,4,7,10,3,0,3,1,7,4,3,10,3,0
2018/19,2018-12-01,11,34,33,Draw,Draw,2,2,16,6,3,12,4,0,2,2,11,5,5,13,4,0
2018/19,2018-12-02,23,2,25,HomeWin,AwayWin,4,1,22,7,8,15,3,0,2,2,11,6,5,17,3,1
2018/19,2018-12-02,25,1,16,HomeWin,HomeWin,2,1,16,9,4,8,2,0,0,0,9,4,6,17,1,0
