Season,Date,Referee,HomeTeam,AwayTeam,FullTime,HalfTime,HomeGoals,HomeGoalsHalftime,HomeShots,HomeShotsOnTarget,HomeCorners,HomeFouls,HomeYellowCards,HomeRedCards,AwayGoals,AwayGoalsHalftime,AwayShots,AwayShotsOnTarget,AwayCorners,AwayFouls,AwayYellowCards,AwayRedCards
2011/12,2012-04-14,17,Norwich,"Man 
City",AwayWin,AwayWin,1,0,16,8,3,10,1,0,6,2,22,17,5,5,2,0
2011/12,2012-04-14,8,Sunderland,Wolves,Draw,Draw,0,0,15,6,8,4,0,0,0,0,12,8,4,11,1,0
2011/12,2012-04-14,3,Swansea,Blackburn,HomeWin,HomeWin,3,2,16,8,7,8,0,0,0,0,7,2,3,12,2,0
2011/12,2012-04-14,27,"West 
Brom",QPR,HomeWin,HomeWin,1,1,15,10,6,13,3,0,0,0,16,6,8,11,1,0
2011/12,2012-04-15,22,Man United,"Aston 
Villa",HomeWin,HomeWin,4,2,24,16,11,9,3,0,0,0,10,4,4,7,3,0
2011/12,2012-04-16,32,Arsenal,Wigan,AwayWin,AwayWin,1,1,18,8,9,15,2,0,2,2,12,7,3,13,3,0
2011/12,2012-04-21,23,Arsenal,Chelsea,Draw,Draw,0,0,13,8,7,11,3,0,0,0,13,7,7,11,4,0
2011/12,2012-04-21,35,"Aston 
Villa",Sunderland,Draw,Draw,0,0,12,7,8,11,0,0,0,0,10,5,5,8,2,1
2011/12,2012-04-21,11,Blackburn,Norwich,HomeWin,HomeWin,2,1,9,6,9,8,1,0,0,0,12,5,7,13,1,0
2011/12,2012-04-21,29,Bolton,Swansea,Draw,Draw,1,1,7,5,8,19,2,0,1,1,20,12,10,7,1,0
2011/12,2012-04-21,15,Fulham,Wigan,HomeWin,Draw,2,0,15,9,4,11,1,0,1,0,9,5,0,16,2,0
2011/12,2012-04-21,32,Newcastle,Stoke,HomeWin,HomeWin,3,2,16,11,4,8,0,0,0,0,7,2,5,10,2,0
2011/12,2012-04-21,3,QPR,Tottenham,HomeWin,HomeWin,1,1,12,5,4,13,4,1,0,0,17,8,13,10,0,0
2011/12,2012-04-22,31,Liverpool,"West 
Brom",AwayWin,Draw,0,0,28,12,15,10,2,0,1,0,9,4,3,8,0,0
2011/12,2012-04-22,8,"Man 
United",Everton,Draw,Draw,4,1,20,11,5,8,1,0,4,1,17,10,2,11,2,0
2011/12,2012-04-22,14,Wolves,"Man 
City",AwayWin,AwayWin,0,0,7,4,7,6,0,0,2,1,17,9,4,10,1,0
2011/12,2012-04-24,17,"Aston 
Villa",Bolton,AwayWin,Draw,1,0,17,6,9,9,1,0,2,0,12,11,6,16,2,0
2011/12,2012-04-28,29,Everton,Fulham,HomeWin,HomeWin,4,3,11,7,3,13,1,0,0,0,6,5,5,8,1,0
2011/12,2012-04-28,22,Norwich,Liverpool,AwayWin,AwayWin,0,0,8,3,5,9,4,0,3,2,15,9,7,4,0,0
2011/12,2012-04-28,17,Stoke,Arsenal,Draw,Draw,1,1,6,4,2,8,1,0,1,1,17,10,6,10,2,0
2011/12,2012-04-28,14,Sunderland,Bolton,Draw,Draw,2,1,12,6,7,8,1,0,2,1,16,9,5,16,0,0
2011/12,2012-04-28,27,Swansea,Wolves,Draw,HomeWin,4,4,10,8,2,8,2,0,4,2,15,9,6,8,1,0
2011/12,2012-04-28,3,West Brom,"Aston 
Villa",Draw,Draw,0,0,13,7,10,14,0,0,0,0,8,5,3,16,4,0
2011/12,2012-04-28,23,Wigan,Newcastle,HomeWin,HomeWin,4,4,10,8,4,14,2,0,0,0,11,3,1,12,1,0
2011/12,2012-04-29,33,Chelsea,QPR,HomeWin,HomeWin,6,4,25,18,8,9,0,0,1,0,11,7,5,8,1,0
2011/12,2012-04-29,8,Tottenham,Blackburn,HomeWin,HomeWin,2,1,19,8,6,5,0,0,0,0,0,0,1,14,0,0
2011/12,2012-04-30,32,Man City,"Man 
United",HomeWin,HomeWin,1,1,12,5,8,11,3,0,0,0,4,2,8,14,2,0
2011/12,2012-05-01,14,Liverpool,Fulham,AwayWin,AwayWin,0,0,18,5,5,11,0,0,1,1,7,4,4,7,0,0
2011/12,2012-05-01,35,Stoke,Everton,Draw,AwayWin,1,0,10,5,4,6,2,0,1,1,11,4,6,14,1,0
2011/12,2012-05-02,23,Bolton,Tottenham,AwayWin,AwayWin,1,0,14,8,4,6,2,0,4,1,13,10,7,9,1,0
2011/12,2012-05-02,22,Chelsea,Newcastle,AwayWin,AwayWin,0,0,17,6,4,9,0,0,2,1,12,6,4,5,3,0
2011/12,2012-05-05,35,Arsenal,Norwich,Draw,AwayWin,3,1,20,13,6,8,2,0,3,2,12,6,1,15,3,0
2011/12,2012-05-06,14,"Aston 
Villa",Tottenham,Draw,HomeWin,1,1,4,2,4,10,1,0,1,0,21,10,19,8,2,1
2011/12,2012-05-06,11,Bolton,"West 
Brom",Draw,HomeWin,2,1,11,6,4,14,1,0,2,0,17,13,4,8,4,0
2011/12,2012-05-06,6,Fulham,Sunderland,HomeWin,HomeWin,2,2,20,15,8,9,0,0,1,1,12,7,2,13,0,0
2011/12,2012-05-06,17,"Man 
United",Swansea,HomeWin,HomeWin,2,2,26,18,16,12,1,0,0,0,13,9,3,6,0,0
2011/12,2012-05-06,33,Newcastle,"Man 
City",AwayWin,Draw,0,0,14,9,2,12,4,0,2,0,19,12,6,7,3,0
2011/12,2012-05-06,32,QPR,Stoke,HomeWin,Draw,1,0,21,12,7,11,0,0,0,0,8,1,3,14,0,0
2011/12,2012-05-06,15,Wolves,Everton,Draw,Draw,0,0,7,1,3,7,0,0,0,0,18,10,7,10,0,0
2011/12,2012-05-07,3,Blackburn,Wigan,AwayWin,Draw,0,0,12,7,5,14,2,0,1,0,19,9,6,12,1,0
2011/12,2012-05-08,11,Liverpool,Chelsea,HomeWin,HomeWin,4,3,23,13,7,15,2,0,1,0,9,5,4,13,4,0
2011/12,2012-05-13,15,Chelsea,Blackburn,HomeWin,HomeWin,2,2,18,6,8,13,1,0,1,0,8,5,2,4,0,0
2011/12,2012-05-13,32,Everton,Newcastle,HomeWin,HomeWin,3,2,17,11,4,15,2,0,1,0,11,5,3,16,1,0
2011/12,2012-05-13,23,"Man 
City",QPR,HomeWin,HomeWin,3,1,35,24,19,4,1,0,2,0,3,3,0,6,1,1
2011/12,2012-05-13,6,Norwich,"Aston 
Villa",HomeWin,HomeWin,2,2,21,12,9,6,1,0,0,0,9,5,6,10,2,0
2011/12,2012-05-13,17,Stoke,Bolton,Draw,AwayWin,2,1,12,8,5,10,1,0,2,2,20,8,9,5,1,0
2011/12,2012-05-13,33,Sunderland,"Man 
United",AwayWin,AwayWin,0,0,6,5,1,14,3,0,1,1,17,9,9,11,3,0
2011/12,2012-05-13,22,Swansea,Liverpool,HomeWin,Draw,1,0,13,8,6,5,1,0,0,0,14,9,5,5,1,0
2011/12,2012-05-13,29,Tottenham,Fulham,HomeWin,HomeWin,2,1,15,9,9,8,0,0,0,0,10,7,3,12,2,0
2011/12,2012-05-13,8,"West 
Brom",Arsenal,AwayWin,Draw,2,2,12,8,9,12,0,0,3,2,12,8,5,10,1,0
2011/12,2012-05-13,4,Wigan,Wolves,HomeWin,HomeWin,3,2,14,10,9,15,1,0,2,1,10,7,2,9,2,0
2012/13,2012-08-18,17,Arsenal,Sunderland,Draw,Draw,0,0,14,4,7,12,0,0,0,0,3,2,0,8,0,0
2012/13,2012-08-18,4,Fulham,Norwich,HomeWin,HomeWin,5,2,11,9,6,12,0,0,0,0,4,2,3,11,0,0
2012/13,2012-08-18,6,Newcastle,Tottenham,HomeWin,Draw,2,0,6,4,3,12,2,0,1,0,12,6,5,8,2,0
2012/13,2012-08-18,14,QPR,Swansea,AwayWin,AwayWin,0,0,20,11,5,11,2,0,5,1,12,8,3,14,2,0
2012/13,2012-08-18,11,Reading,Stoke,Draw,AwayWin,1,0,9,3,4,9,2,0,1,1,6,3,3,14,4,1
2012/13,2012-08-18,29,"West 
Brom",Liverpool,HomeWin,HomeWin,3,1,15,10,7,10,1,0,0,0,14,7,3,11,4,1
2012/13,2012-08-18,23,West Ham,"Aston 
Villa",HomeWin,HomeWin,1,1,8,4,6,17,0,0,0,0,10,6,4,8,1,0
2012/13,2012-08-19,33,"Man 
City",Southampton,HomeWin,HomeWin,3,1,20,15,7,4,1,0,2,0,9,6,3,6,2,0
2012/13,2012-08-19,8,Wigan,Chelsea,AwayWin,AwayWin,0,0,12,4,7,16,2,0,2,2,5,3,1,11,2,0
2012/13,2012-08-20,32,Everton,"Man 
United",HomeWin,Draw,1,0,16,7,6,12,1,0,0,0,12,7,8,11,2,0
2012/13,2012-08-22,15,Chelsea,Reading,HomeWin,AwayWin,4,1,23,11,1,11,0,0,2,2,7,5,5,14,2,0
2012/13,2012-08-25,4,"Aston 
Villa",Everton,AwayWin,AwayWin,1,0,7,3,1,10,1,1,3,3,19,11,9,7,0,0
2012/13,2012-08-25,29,Chelsea,Newcastle,HomeWin,HomeWin,2,2,11,6,2,8,1,0,0,0,11,5,3,10,0,0
2012/13,2012-08-25,11,"Man 
United",Fulham,HomeWin,HomeWin,3,3,20,11,8,12,0,0,2,1,14,11,8,7,1,0
2012/13,2012-08-25,3,Norwich,QPR,Draw,Draw,1,1,13,4,6,15,0,0,1,1,6,4,2,14,2,0
2012/13,2012-08-25,35,Southampton,Wigan,AwayWin,Draw,0,0,14,9,10,11,0,0,2,0,12,8,3,9,0,0
2012/13,2012-08-25,6,Swansea,"West 
Ham",HomeWin,HomeWin,3,2,10,7,5,13,2,0,0,0,7,6,4,17,4,0
2012/13,2012-08-25,23,Tottenham,"West 
Brom",Draw,Draw,1,0,18,10,7,8,1,0,1,0,10,5,5,7,2,0
2012/13,2012-08-26,32,Liverpool,"Man 
City",Draw,HomeWin,2,1,15,8,4,10,1,0,2,0,11,5,4,7,0,0
2012/13,2012-08-26,15,Stoke,Arsenal,Draw,Draw,0,0,7,4,0,9,2,0,0,0,16,6,11,9,0,0
2012/13,2012-09-01,17,"Man 
City",QPR,HomeWin,HomeWin,3,1,19,12,8,12,2,0,1,0,9,5,3,3,1,0
2012/13,2012-09-01,24,Swansea,Sunderland,Draw,AwayWin,2,1,14,10,8,11,1,1,2,2,4,3,0,7,1,0
2012/13,2012-09-01,22,Tottenham,Norwich,Draw,Draw,1,0,15,9,4,7,1,1,1,0,10,4,2,12,0,0
2012/13,2012-09-01,27,"West 
Brom",Everton,HomeWin,Draw,2,0,14,8,6,11,1,0,0,0,12,5,3,15,4,0
2012/13,2012-09-01,35,"West 
Ham",Fulham,HomeWin,HomeWin,3,3,17,12,6,12,0,0,0,0,14,13,6,5,0,0
2012/13,2012-09-01,6,Wigan,Stoke,Draw,Draw,2,1,9,5,2,13,1,0,2,1,16,8,1,11,2,0
2012/13,2012-09-02,33,Liverpool,Arsenal,AwayWin,AwayWin,0,0,17,8,10,12,2,0,2,1,11,7,2,7,2,0
2012/13,2012-09-02,14,Newcastle,"Aston 
Villa",Draw,AwayWin,1,0,16,6,10,6,1,0,1,1,13,9,6,20,4,0
2012/13,2012-09-02,23,Southampton,"Man 
United",AwayWin,Draw,2,1,15,8,4,9,1,0,3,1,18,9,7,4,0,0
2012/13,2012-09-15,11,Arsenal,Southampton,HomeWin,HomeWin,6,4,20,12,8,4,0,0,1,1,9,4,3,7,0,0
2012/13,2012-09-15,15,"Aston 
Villa",Swansea,HomeWin,HomeWin,2,1,17,13,11,11,3,0,0,0,10,5,5,4,1,0
2012/13,2012-09-15,24,Fulham,"West 
Brom",HomeWin,HomeWin,3,2,23,14,5,6,0,0,0,0,10,8,4,10,0,1
2012/13,2012-09-15,4,"Man 
United",Wigan,HomeWin,Draw,4,0,17,10,5,10,2,0,0,0,8,4,5,14,2,0
2012/13,2012-09-15,17,Norwich,"West 
Ham",Draw,Draw,0,0,20,14,8,10,0,0,0,0,9,4,5,12,1,0
2012/13,2012-09-15,32,QPR,Chelsea,Draw,Draw,0,0,10,6,2,16,0,0,0,0,13,9,4,17,2,0
2012/13,2012-09-15,3,Stoke,"Man 
City",Draw,Draw,1,1,4,3,6,12,0,0,1,1,15,11,5,12,1,0
2012/13,2012-09-15,6,Sunderland,Liverpool,Draw,HomeWin,1,1,6,4,2,18,1,0,1,0,20,9,7,10,2,0
2012/13,2012-09-16,33,Reading,Tottenham,AwayWin,AwayWin,1,0,4,2,7,4,0,0,3,1,22,11,4,9,1,0
2012/13,2012-09-17,8,Everton,Newcastle,Draw,HomeWin,2,1,17,10,3,16,3,0,2,0,11,7,3,12,3,0
2012/13,2012-09-22,4,Chelsea,Stoke,HomeWin,Draw,1,0,17,9,13,12,2,0,0,0,13,6,3,15,1,0
2012/13,2012-09-22,27,Southampton,"Aston 
Villa",HomeWin,AwayWin,4,0,12,4,1,5,1,0,1,1,8,2,4,13,3,0
2012/13,2012-09-22,35,Swansea,Everton,AwayWin,AwayWin,0,0,18,11,8,23,4,1,3,2,30,19,3,7,1,0
2012/13,2012-09-22,17,"West 
Brom",Reading,HomeWin,Draw,1,0,9,4,9,14,1,0,0,0,8,1,1,6,0,0
2012/13,2012-09-22,15,"West 
Ham",Sunderland,Draw,AwayWin,1,0,20,11,10,12,2,0,1,1,4,2,1,10,1,0
2012/13,2012-09-22,14,Wigan,Fulham,AwayWin,AwayWin,1,0,18,9,8,7,0,0,2,1,12,9,7,13,3,0
2012/13,2012-09-23,22,Liverpool,"Man 
United",AwayWin,Draw,1,0,13,8,7,14,1,1,2,0,8,4,3,7,2,0
2012/13,2012-09-23,23,"Man 
City",Arsenal,Draw,HomeWin,1,1,14,10,9,11,1,0,1,0,10,4,4,7,0,0
2012/13,2012-09-23,31,Newcastle,Norwich,HomeWin,HomeWin,1,1,16,8,4,11,1,0,0,0,8,3,5,19,1,0
2012/13,2012-09-23,29,Tottenham,QPR,HomeWin,AwayWin,2,0,18,14,10,7,0,0,1,1,9,6,9,12,2,0
2012/13,2012-09-29,6,Arsenal,Chelsea,AwayWin,Draw,1,1,14,5,6,14,2,0,2,1,10,5,5,13,3,0
2012/13,2012-09-29,14,Everton,Southampton,HomeWin,HomeWin,3,3,17,9,10,2,0,0,1,1,8,2,3,3,0,0
2012/13,2012-09-29,22,Fulham,"Man 
City",AwayWin,Draw,1,1,7,3,2,7,0,0,2,1,21,12,4,12,1,0
2012/13,2012-09-29,17,"Man 
United",Tottenham,AwayWin,AwayWin,2,0,15,8,9,5,0,0,3,2,10,6,5,7,0,0
2012/13,2012-09-29,8,Norwich,Liverpool,AwayWin,AwayWin,2,0,10,7,5,5,1,0,5,2,10,6,5,2,0,0
2012/13,2012-09-29,32,Reading,Newcastle,Draw,Draw,2,0,14,7,6,6,0,0,2,0,8,3,3,8,3,0
2012/13,2012-09-29,27,Stoke,Swansea,HomeWin,HomeWin,2,2,10,5,6,10,1,0,0,0,8,0,8,8,1,0
2012/13,2012-09-29,33,Sunderland,Wigan,HomeWin,Draw,1,0,11,6,8,20,2,0,0,0,8,3,1,16,5,1
2012/13,2012-09-30,35,Aston Villa,"West 
Brom",Draw,Draw,1,0,19,8,11,9,1,0,1,0,14,7,4,11,1,0
2012/13,2012-10-01,3,QPR,"West 
Ham",AwayWin,AwayWin,1,0,13,9,4,9,1,1,2,2,17,10,13,21,8,0
2012/13,2012-10-06,35,Chelsea,Norwich,HomeWin,HomeWin,4,3,20,13,10,7,0,0,1,1,7,4,2,1,0,0
2012/13,2012-10-06,14,"Man 
City",Sunderland,HomeWin,HomeWin,3,1,26,16,15,10,0,0,0,0,8,6,4,10,3,0
2012/13,2012-10-06,23,Swansea,Reading,Draw,AwayWin,2,0,25,16,11,8,1,0,2,2,8,6,3,11,3,0
2012/13,2012-10-06,8,"West 
Brom",QPR,HomeWin,HomeWin,3,2,13,8,2,16,2,0,2,1,13,6,5,12,2,0
2012/13,2012-10-06,29,"West 
Ham",Arsenal,AwayWin,Draw,1,1,7,3,4,12,3,0,3,1,20,14,16,7,2,0
2012/13,2012-10-06,11,Wigan,Everton,Draw,HomeWin,2,2,10,6,7,14,2,0,2,1,16,11,6,14,5,0
2012/13,2012-10-07,15,Liverpool,Stoke,Draw,Draw,0,0,16,5,5,9,0,0,0,0,5,3,5,16,6,0
2012/13,2012-10-07,33,Newcastle,"Man 
United",AwayWin,AwayWin,0,0,13,3,8,15,4,0,3,2,12,9,6,12,4,0
2012/13,2012-10-07,3,Southampton,Fulham,Draw,HomeWin,2,1,13,6,8,13,4,0,2,0,14,5,8,5,0,0
2012/13,2012-10-07,31,Tottenham,"Aston 
Villa",HomeWin,Draw,2,0,23,10,8,7,1,0,0,0,8,5,0,10,3,0
2012/13,2012-10-20,17,Fulham,"Aston 
Villa",HomeWin,Draw,1,0,17,8,6,7,1,0,0,0,9,4,4,11,2,0
2012/13,2012-10-20,24,Liverpool,Reading,HomeWin,HomeWin,1,1,23,13,6,13,1,0,0,0,8,5,5,6,1,0
2012/13,2012-10-20,35,"Man 
United",Stoke,HomeWin,HomeWin,4,2,13,8,3,9,1,0,2,1,8,6,3,10,1,0
2012/13,2012-10-20,14,Norwich,Arsenal,HomeWin,HomeWin,1,1,7,3,2,9,4,0,0,0,13,7,10,9,0,0
2012/13,2012-10-20,8,Swansea,Wigan,HomeWin,Draw,2,0,18,11,9,13,2,0,1,0,10,7,2,11,3,0
2012/13,2012-10-20,23,Tottenham,Chelsea,AwayWin,AwayWin,2,0,23,16,7,7,3,0,4,1,11,7,4,8,2,0
2012/13,2012-10-20,3,West Brom,"Man 
City",AwayWin,Draw,1,0,16,8,6,11,4,0,2,0,21,13,9,15,3,1
2012/13,2012-10-20,31,"West 
Ham",Southampton,HomeWin,Draw,4,0,9,8,6,10,0,0,1,0,11,4,3,12,2,0
2012/13,2012-10-21,27,QPR,Everton,Draw,Draw,1,1,14,6,5,12,2,0,1,1,10,4,4,18,1,1
2012/13,2012-10-21,6,Sunderland,Newcastle,Draw,AwayWin,1,0,16,6,8,14,0,0,1,1,10,7,4,15,4,1
2012/13,2012-10-27,35,Arsenal,QPR,HomeWin,Draw,1,0,21,11,5,14,1,0,0,0,4,3,2,9,2,1
2012/13,2012-10-27,29,"Aston 
Villa",Norwich,Draw,HomeWin,1,1,7,5,3,12,2,1,1,0,14,6,8,7,0,0
2012/13,2012-10-27,6,"Man 
City",Swansea,HomeWin,Draw,1,0,10,5,3,8,1,0,0,0,9,5,0,10,2,0
2012/13,2012-10-27,8,Reading,Fulham,Draw,HomeWin,3,1,15,9,6,6,1,0,3,0,16,8,8,17,1,0
2012/13,2012-10-27,22,Stoke,Sunderland,Draw,Draw,0,0,11,6,7,12,2,0,0,0,6,3,3,6,2,0
2012/13,2012-10-27,27,Wigan,"West 
Ham",HomeWin,HomeWin,2,1,17,13,6,10,3,0,1,0,15,11,6,16,4,0
2012/13,2012-10-28,3,Chelsea,"Man 
United",AwayWin,AwayWin,2,1,14,11,8,13,2,2,3,2,15,7,6,11,2,0
2012/13,2012-10-28,32,Everton,Liverpool,Draw,Draw,2,2,17,8,9,16,4,0,2,2,12,5,5,18,3,0
2012/13,2012-10-28,17,Newcastle,"West 
Brom",HomeWin,HomeWin,2,1,10,6,6,13,3,0,1,0,8,4,4,7,2,0
2012/13,2012-10-28,15,Southampton,Tottenham,AwayWin,AwayWin,1,0,11,6,2,14,0,0,2,2,11,4,3,8,3,0
2012/13,2012-11-03,31,Fulham,Everton,Draw,HomeWin,2,1,8,5,5,16,3,0,2,0,26,15,9,9,1,0
2012/13,2012-11-03,23,"Man 
United",Arsenal,HomeWin,HomeWin,2,1,11,7,6,13,5,0,1,0,7,3,1,13,3,1
2012/13,2012-11-03,32,Norwich,Stoke,HomeWin,HomeWin,1,1,12,8,9,11,1,0,0,0,8,3,1,13,5,0
2012/13,2012-11-03,8,Sunderland,"Aston 
Villa",AwayWin,Draw,0,0,11,1,6,10,2,0,1,0,9,6,7,17,3,0
2012/13,2012-11-03,11,Swansea,Chelsea,Draw,Draw,1,0,9,7,8,12,4,0,1,0,11,7,6,9,1,0
2012/13,2012-11-03,6,Tottenham,Wigan,AwayWin,Draw,0,0,13,10,9,10,1,0,1,0,7,4,3,11,1,0
2012/13,2012-11-03,33,West Ham,"Man 
City",Draw,Draw,0,0,6,1,3,11,3,0,0,0,18,8,7,12,0,0
2012/13,2012-11-04,35,Liverpool,Newcastle,Draw,AwayWin,1,0,20,12,14,10,0,0,1,1,10,3,3,13,1,1
2012/13,2012-11-04,4,QPR,Reading,Draw,AwayWin,1,0,23,12,8,11,0,0,1,1,18,8,8,15,2,0
2012/13,2012-11-05,22,"West 
Brom",Southampton,HomeWin,HomeWin,2,1,16,6,8,6,1,0,0,0,9,5,6,12,0,0
2012/13,2012-11-10,29,Arsenal,Fulham,Draw,Draw,3,2,15,9,8,12,1,0,3,2,9,5,6,10,2,0
2012/13,2012-11-10,11,Aston Villa,"Man 
United",AwayWin,HomeWin,2,1,10,7,5,12,1,0,3,0,16,7,6,7,1,0
2012/13,2012-11-10,15,Everton,Sunderland,HomeWin,AwayWin,2,0,16,10,6,14,1,0,1,1,6,4,2,14,3,0
2012/13,2012-11-10,17,Reading,Norwich,Draw,Draw,0,0,7,3,10,9,0,0,0,0,10,3,3,16,1,0
2012/13,2012-11-10,32,Southampton,Swansea,Draw,Draw,1,0,11,5,10,11,2,0,1,0,5,3,6,10,2,0
2012/13,2012-11-10,6,Stoke,QPR,HomeWin,Draw,1,0,10,5,5,11,2,0,0,0,17,8,5,16,3,0
2012/13,2012-11-10,31,Wigan,"West 
Brom",AwayWin,AwayWin,1,1,14,6,5,9,1,0,2,2,7,4,8,13,4,0
2012/13,2012-11-11,33,Chelsea,Liverpool,Draw,HomeWin,1,1,12,3,4,12,1,0,1,0,9,5,7,13,3,0
2012/13,2012-11-11,4,"Man 
City",Tottenham,HomeWin,AwayWin,2,0,16,8,8,16,1,0,1,1,6,2,2,7,2,0
2012/13,2012-11-11,23,Newcastle,"West 
Ham",AwayWin,AwayWin,0,0,14,9,11,8,1,0,1,1,10,5,4,14,2,0
2012/13,2012-11-17,33,Arsenal,Tottenham,HomeWin,HomeWin,5,3,13,10,6,13,1,0,2,1,6,4,6,12,2,1
2012/13,2012-11-17,11,Liverpool,Wigan,HomeWin,Draw,3,0,22,11,10,9,0,0,0,0,9,3,5,11,3,0
2012/13,2012-11-17,27,Man City,"Aston 
Villa",HomeWin,HomeWin,5,1,21,8,9,9,0,0,0,0,10,8,4,4,1,0
2012/13,2012-11-17,29,Newcastle,Swansea,AwayWin,Draw,1,0,27,10,5,7,1,0,2,0,15,9,4,7,3,0
2012/13,2012-11-17,35,Norwich,"Man 
United",HomeWin,Draw,1,0,10,5,0,10,0,0,0,0,12,9,12,7,1,0
2012/13,2012-11-17,23,QPR,Southampton,AwayWin,AwayWin,1,0,13,7,4,12,1,0,3,2,21,15,13,9,0,0
2012/13,2012-11-17,6,Reading,Everton,HomeWin,AwayWin,2,0,12,4,7,11,3,0,1,1,21,11,13,11,2,0
2012/13,2012-11-17,4,"West 
Brom",Chelsea,HomeWin,Draw,2,1,8,6,0,7,0,0,1,1,19,12,12,13,0,0
2012/13,2012-11-18,14,Fulham,Sunderland,AwayWin,Draw,1,0,18,13,4,9,1,1,3,0,12,9,4,13,3,0
2012/13,2012-11-19,17,"West 
Ham",Stoke,Draw,AwayWin,1,0,16,11,12,8,1,0,1,1,12,6,4,9,0,0
2012/13,2012-11-24,15,"Aston 
Villa",Arsenal,Draw,Draw,0,0,10,8,7,6,1,0,0,0,13,6,6,9,0,0
2012/13,2012-11-24,8,Everton,Norwich,Draw,HomeWin,1,1,14,9,4,10,0,0,1,0,8,4,2,18,3,0
2012/13,2012-11-24,14,"Man 
United",QPR,HomeWin,Draw,3,0,15,10,9,6,1,0,1,0,10,6,7,10,1,0
2012/13,2012-11-24,4,Stoke,Fulham,HomeWin,HomeWin,1,1,12,3,7,14,1,0,0,0,8,5,2,11,1,0
2012/13,2012-11-24,23,Sunderland,"West 
Brom",AwayWin,AwayWin,2,0,19,12,7,12,2,0,4,2,11,6,2,15,3,0
2012/13,2012-11-24,33,Wigan,Reading,HomeWin,AwayWin,3,0,19,11,9,15,2,0,2,1,16,10,5,9,0,0
2012/13,2012-11-25,17,Chelsea,"Man 
City",Draw,Draw,0,0,5,1,6,9,0,0,0,0,11,7,11,16,3,0
2012/13,2012-11-25,6,Southampton,Newcastle,HomeWin,HomeWin,2,1,17,10,4,12,2,0,0,0,8,3,3,14,2,0
2012/13,2012-11-25,27,Swansea,Liverpool,Draw,Draw,0,0,17,8,7,6,1,0,0,0,21,14,6,10,0,0
2012/13,2012-11-25,32,Tottenham,"West 
Ham",HomeWin,HomeWin,3,1,25,13,4,9,1,0,1,0,10,6,2,10,2,0
2012/13,2012-11-27,14,"Aston 
Villa",Reading,HomeWin,Draw,1,0,15,7,8,10,1,0,0,0,11,6,3,5,0,0
2012/13,2012-11-27,32,Sunderland,QPR,Draw,Draw,0,0,13,8,5,10,1,0,0,0,13,9,8,15,3,0
2012/13,2012-11-28,35,Chelsea,Fulham,Draw,Draw,0,0,17,13,10,10,3,0,0,0,8,7,2,11,0,0
2012/13,2012-11-28,4,Everton,Arsenal,Draw,Draw,1,1,14,10,6,15,2,0,1,1,12,9,6,9,1,0
2012/13,2012-11-28,8,Man United,"West 
Ham",HomeWin,HomeWin,1,1,23,13,5,7,1,0,0,0,9,3,5,9,1,0
2012/13,2012-11-28,3,Southampton,Norwich,Draw,Draw,1,1,8,2,3,11,1,0,1,1,9,5,7,7,1,0
2012/13,2012-11-28,33,Stoke,Newcastle,HomeWin,Draw,2,0,11,5,7,12,2,0,1,0,7,6,2,12,2,0
2012/13,2012-11-28,15,Swansea,"West 
Brom",HomeWin,HomeWin,3,3,13,8,5,10,0,0,1,1,6,2,2,16,4,0
2012/13,2012-11-28,29,Tottenham,Liverpool,HomeWin,HomeWin,2,2,14,7,1,4,1,0,1,0,14,9,12,14,2,0
2012/13,2012-11-28,22,Wigan,"Man 
City",AwayWin,Draw,0,0,9,4,6,13,1,0,2,0,15,6,6,12,1,0
2012/13,2012-12-01,3,Arsenal,Swansea,AwayWin,Draw,0,0,10,8,8,11,1,0,2,0,12,10,5,9,0,0
2012/13,2012-12-01,17,Fulham,Tottenham,AwayWin,Draw,0,0,8,2,2,10,0,0,3,0,10,6,1,8,2,0
2012/13,2012-12-01,4,Liverpool,Southampton,HomeWin,HomeWin,1,1,24,11,10,10,2,0,0,0,8,4,4,8,0,0
2012/13,2012-12-01,14,"Man 
City",Everton,Draw,Draw,1,1,9,6,5,16,2,0,1,1,8,5,2,12,1,0
2012/13,2012-12-01,33,QPR,"Aston 
Villa",Draw,Draw,1,1,17,12,11,5,1,0,1,1,7,3,4,6,2,0
2012/13,2012-12-01,22,Reading,"Man 
United",AwayWin,AwayWin,3,3,10,7,6,10,1,0,4,4,10,5,1,12,1,0
2012/13,2012-12-01,11,"West 
Brom",Stoke,AwayWin,Draw,0,0,14,11,5,8,0,0,1,0,6,4,5,15,3,0
2012/13,2012-12-01,6,"West 
Ham",Chelsea,HomeWin,AwayWin,3,0,16,13,14,15,1,0,1,1,16,9,5,6,2,0
2012/13,2012-12-02,29,Norwich,Sunderland,HomeWin,HomeWin,2,2,7,5,2,11,0,0,1,1,16,6,6,16,2,0
2012/13,2012-12-03,8,Newcastle,Wigan,HomeWin,HomeWin,3,2,16,8,4,12,1,0,0,0,9,4,4,14,3,1
2012/13,2012-12-08,8,Arsenal,"West 
Brom",HomeWin,HomeWin,2,1,16,7,7,11,2,0,0,0,7,2,4,12,3,0
2012/13,2012-12-08,24,"Aston 
Villa",Stoke,Draw,Draw,0,0,9,5,3,8,0,0,0,0,1,0,2,13,1,1
